id,dataset,split,question,context,accepted_answers,model_answer,auto_correctness_label,manual_correctness_label,raw_generation_confidence,hidden_state_method,run_id,review_notes
triviaqa-rc.nocontext-validation-327,triviaqa_rc_nocontext_validation_1000,train,The theme tune to which TV show starts with the line Stick a pony in me pocket?,,Only Fools And Horses | Sunglasses Ron | Lovely jubly | Voted Britain's Best Sitcom | Only Fools and Horses... | Only Fools | Yernly Fyerls and Nesbits | Only Fools & Horses | Trotters International Traders Plc | Once upon a time in peckham | OF&H | Nelson Mandella House | Paddy The Greek | Trotters Independent Traders | George Trotter | Peckham Echo | paddy greek | of h | only fools horses | voted britain s best sitcom | once upon time in peckham,"""The Muppet Show""",0,,0.7063810611487884,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-328,triviaqa_rc_nocontext_validation_1000,train,What word is given to a point in tennis which has to be replayed?,,Let | Let (disambiguation) | let disambiguation,Deuce,0,,0.7672109824742851,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-329,triviaqa_rc_nocontext_validation_1000,train,How many episodes of Prisoner: Cell Block H were made?,,692 | six hundred and ninety-two | six hundred and ninety two,100 episodes,0,,0.6171456931776131,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-330,triviaqa_rc_nocontext_validation_1000,train,Who is the last English-born player to win the men's singles title at Wimbledon?,,Fred Perry | Fred J. Perry | Frederick John Perry | fred j perry,Andy Murray,0,,0.9373523029752284,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-331,triviaqa_rc_nocontext_validation_1000,validation,"Which famous painter's surname was Harmenzoon van Rijn which translated as son of Harmen, of the Rhine?",,Rembrandt | Van Rejn | Rembrandt Harmenszoon van Rijn | Rembrandt van Riji | Rembrandt Harmenzsoon van Rijn | Reimbrond Vainrein | Rembrand van Rijn | Remberandt | Rembrant | Rembrandt Harmensz. van Rijn | Rembrandt Harmenszoon van Ryn | Rembrandt van Rijn | Rembrandt Harmensz van Rijn | Rembrant van Rijn | Rembrand,Rembrandt van Rijn,1,,0.991749751769312,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-332,triviaqa_rc_nocontext_validation_1000,test,"In 1976, which gymnast scored 7 maximum scores of 10 as she won three gold medals, one silver and one bronze?",,"Nadia Comaneci | Nadia Elena Comăneci | Nadia Comăneci | Comaneci | Nadia Comenici | Nadia Comeneci | Comaneci, Nadia | Comăneci | Nadia Elena Comaneci | comaneci nadia",Nadia Comăneci,1,,0.963820788242116,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-333,triviaqa_rc_nocontext_validation_1000,train,"In years and days, how old was Luigina Giavotti when she won a silver medal in gymnastics in 1928, and is still the youngest medal winner today?",,11 years and 302 days,"17 years, 364 days",0,,0.7474882422811178,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-334,triviaqa_rc_nocontext_validation_1000,train,Which Eastenders actor has played the policeman Nick Rowan on TV?,,Nick Berry,Jason Dixon,0,,0.5624624678480373,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-335,triviaqa_rc_nocontext_validation_1000,train,"What type of animal was Boris, the subject of a song by The Who?",,Spider | Egg sac | Arachnea | Araneidan | Spider (animal) | Araneid | Egg sack | Araneae | Araneids | Spider's | Spiders | 🕷 | Kumo (spider) | Spider venoms | kumo spider | spider s | spider animal,Dog,0,,0.7499900817190495,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-336,triviaqa_rc_nocontext_validation_1000,train,Which brand of beer does Homer Simpson drink regularly?,,Duff | Duff (disambiguation) | duff disambiguation,Budweiser,0,,0.9803038759983562,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-337,triviaqa_rc_nocontext_validation_1000,train,From which animal does Haggis come?,,"Sheep | Ovis aries | Domestic ram | Yorkshire Leicester | Persian Lamb | 🐏 | 🐑 | Bleat | Domesticated sheep | Ovine | Domestic ewe | Domestic sheep | Sheeps | Agnine | Feral sheep | Ovis orientalis aries | Sheep sounds | Sheep description | Ram (sheep) | Yowe | Sheep, domestic | sheep domestic | ram sheep","Sheep

(Note: Haggis is tradition",1,,0.839879145866908,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-338,triviaqa_rc_nocontext_validation_1000,validation,"In which country was Marie Curie born? Poland, Austria or Switzerland?",,Poland | Etymology of Poland | Polish state | Poleand | Rzeczpospolita Polska | Polland | ISO 3166-1:PL | Polskor | Republic of Poland | Fourth Poland | Country- Poland | Poleland | Polska | Poland. | Pols Land | Polnd | Po land | Lenkija | Bastarnia | Pologne | Polija | Pole land | Architecture of Poland | Ploand | iso 3166 1 pl | country poland,Poland,1,,0.9999964237149186,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-339,triviaqa_rc_nocontext_validation_1000,train,"What is the most common blood type in humans? A, B or O?",,O | Ⓞ | O (letter) | 🄞 | ⒪ | Ｏ | ℴ | 🄾 | 🅞 | o letter,O,1,,0.7816591795167761,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-340,triviaqa_rc_nocontext_validation_1000,train,Which P is the correct technical term for the art of making and displaying fireworks?,,Pyrotechnics | Pyrotecnics | Pyro Technic | Puff pot | Flash Pot | Pyrotechnical | Pyrotechnic device | Pyrotechnic | Pytrotechny,Pyrotechnics,1,,0.9974467065032424,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-341,triviaqa_rc_nocontext_validation_1000,train,Which King did Guy Fawkes attempt to kill with his gunpowder plot?,,"James I | James VI of Scotland, James I of England | James VI, King of Scots | Seumas VI of Scotland | James, King of England, Ireland and Scotland | James VI | James I of England | James VI of Scotland | James I and VI | James I of England, Scotland, and Ireland | The wisest fool | James I of England and VI of Scotland | James VI of England | James I of England, Scotland, and Irerland | Wisest fool | The wisest fool in Christendom | Wisest fool in Christendom | James I of the UK | James I of Wales | King James VI of Scotland | James VI of Scotland and I of England | James I (England) | King James VI | James I of Great Britain | James the 6th | James VI and I | King James the First | James I, King of England | James I of England and James VI of Scotland | James I (of England) | James I of Ireland | King James VI & I | King James VI of Scotland and I of England | James the first | King James I of England | James VI & I | King James VI and I | James VI of Scotland and England | King James I | King James I of England and VI of Scotland | James I of the United Kingdom | James VI (Scotland) | King James VI &I | king james vi i | james vi scotland | james vi of scotland james i of england | king james first | james vi king of scots | james i king of england | james vi i | james 6th | james i of uk | james i of united kingdom | james i england | james i of england scotland and irerland | james king of england ireland and scotland | james i of england scotland and ireland | james first",King James I of England,1,,0.9855232909020796,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-342,triviaqa_rc_nocontext_validation_1000,train,In which film was the song White Christmas first sung?,,"Holiday Inn | Great Sign | Holidex | Wallace E. Johnson | Holiday Inns | Holiday Inn Resort Bali Benoa | Holiday Inn and Suites | Holiday Inn Resort | Holidayinn | Holiday Inns, Inc. | Express by Holiday Inn | Holiday Inn Hotel & Suites | Holiday Inn Jr. | Holiday Inn Select | Holiday Corporation | holiday inns inc | holiday inn jr | holiday inn hotel suites | wallace e johnson","""White Christmas"" in ""Holiday Inn"" (",1,,0.8837739912952541,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-343,triviaqa_rc_nocontext_validation_1000,train,Which Pop Idol had a number one hit in 2004 called All This Time?,,Michelle McManus | Different Beat (Michelle McManus album) | Michelle McManus discgraphy | Michelle McManus discography | Just For You (Michelle McManus song) | just for you michelle mcmanus song | different beat michelle mcmanus album,Leona Lewis,0,,0.68268133920015,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-344,triviaqa_rc_nocontext_validation_1000,test,"Which Channel 4 TV show's presenters included Mark Lamarr, Amanda De Cadenet and Terry Christian?",,The Word | The Word (film) | The Word (disambiguation) | word | word film | word disambiguation,The Ghostwriter series,0,,0.6224445882705824,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-345,triviaqa_rc_nocontext_validation_1000,train,What is the name of the device made of wood and horsehair that is used to play a violin?,,Bow | Bows | Bow (disambiguation) | bow disambiguation,Bow (violin),1,,0.6422200534901007,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-346,triviaqa_rc_nocontext_validation_1000,validation,What colour is the bottom stripe on the U.S. flag?,,"Red | Red (colour) | Rgb(255, 0, 0) | Incarnadining | Rauður | Incarnadine | Red (political adjective) | FF0000 | Red Movement | Reddeners | Reddest | Reddened | Redishly | Firebrick red | Reddens | Reddener | Color red | Reddishness | Redly | Aztec red | Red (color) | (255, 0, 0) | Raudur | Color/red | Redest | Redishness | Incarnadined | Incarnadines | Reddishly | List of terms associated with the color red | Redness | red colour | 255 0 0 | red political adjective | red color | rgb 255 0 0 | list of terms associated with color red",White,0,,0.9815837766124753,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-347,triviaqa_rc_nocontext_validation_1000,validation,What is the name given to the largest bee in a hive?,,Queen | Quene | Queene | Queen (disambiguation) | Queen (automobile) | Queen (album) | Queen (song) | queen disambiguation | queen album | queen song | queen automobile,Queen bee,1,,0.9994185756145832,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-348,triviaqa_rc_nocontext_validation_1000,test,Who won the Ladies singles title at Wimbledon in 2004?,,Maria Sharapova | Мария Шарапова | Sharapova | Maria Shirapova | Sugarpova.com | Sugarpova | Maria Sharapova (Model) | Maria Sharapova career history | Marija Sarapova | Mariya Sarapova | Мари́я Ю́рьевна Шара́пова | Maria Scharapowa | Masha Sharapova | Maria Sjarapova | Marija Šarapova | Maria Szarapowa | Мари́я Шара́пова | Maria Sharpova | Maria Yuryevna Sharapova | Maria Sugarpova | maria sharapova model | sugarpova com,Justine Henin-Hardenne,0,,0.9612713131605516,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-349,triviaqa_rc_nocontext_validation_1000,train,What is the alcoholic ingredient of Irish coffee?,,Whiskey | Whiskies | Uisge beatha | Whisk(e)y | Tarantula juice | Usquebaugh | Hot whiskey | Wiskey | Craythur | Usquebeathe | Whisky | whisk e y,Irish whiskey,1,,0.973152944657893,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-350,triviaqa_rc_nocontext_validation_1000,train,In which year did St George die?,,303 | three hundred and three,1191 AD,0,,0.6717859129324563,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-351,triviaqa_rc_nocontext_validation_1000,train,What are the names of the Four Horseman of the Apocalypse?,,"War, Famine, Pestilence and Death | war famine pestilence and death","Conquest, War, Famine, Death

Note",0,,0.9089521167491021,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-352,triviaqa_rc_nocontext_validation_1000,test,Who is the Vice-President for George W Bush?,,Dick Cheyney | Dick chenny | Richard Cheney | Dick Cheney | Richard B. Cheney | Dicky Chaney | Dick Chaney | Richard Bruce %22Dick%22 Cheney | Vice-President Cheney | Dick Cheny | Robert B. Cheney | Bush cheney | Vice President Dick Cheney | Richard Bruce Cheney | Dick Chenney | Vice President Richard Bruce Cheney | Vice President Cheney | Richard %22Dick%22 Cheney | Richard (Dick) Cheney | richard dick cheney | richard 22dick 22 cheney | richard b cheney | richard bruce 22dick 22 cheney | robert b cheney,Dick Cheney,1,,0.911572059880798,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-353,triviaqa_rc_nocontext_validation_1000,train,"Which film sees Clint Eastwood, Tommy Lee Jones, James Garner and Donald Sutherland as retired astronauts?",,Space Cowboys,Apollo 13,0,,0.860152859565837,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-354,triviaqa_rc_nocontext_validation_1000,train,"In a standard deck of cards, how many Kings have a moustache?",,Three | 3,None,0,,0.6306826725371436,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-355,triviaqa_rc_nocontext_validation_1000,train,"According to the film Gremlins, if you are looking after a Gremlin you should not feed him after midnight, not get him wet and not expose him to what?",,Bright Light | Bright Light (disambiguation) | bright light disambiguation,Direct sunlight or bright light sources.,1,,0.648499105547377,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-356,triviaqa_rc_nocontext_validation_1000,train,The Canary Islands are named after what animal?,,Dog | Domestic dogs | Female dogs | Canis familiaris | Canis Familaris | Canis familiaris domesticus | Dogs (Animals) | 🐕 | She dog | She-dog | Dogs | Doggy | Canis familiarus domesticus | Domestic dog | Dogs as pets | Dog (pet) | Dog (Domestic) | Pet dog | She dogs | Canis lupus familiaris | Canine lupus | Dog hood | Shedog | 🐶 | The domestic dog clade | A dog | Canis domesticus | Dogs as our pets | Canis Canis | Doggie | C.l. familiaris | Doggies | A man's best friend | Doghood | Shedogs | Bitch (female dog) | She-dogs | Dogness | Bitch (dog) | Female dog | C. l. familiaris | Shelter dog | c l familiaris | bitch dog | man s best friend | dogs animals | dog pet | dog domestic | domestic dog clade | bitch female dog,"Canary birds

(Note: The Canary Islands",0,,0.7506002140895728,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-357,triviaqa_rc_nocontext_validation_1000,train,In which capital city would you find Charles Bridge and Wenceslas Square?,,"Prague | City of Prague | Prauge | Wards of Prague | Prague, Czechoslovakia | Prahou | Prague ,Czech Republic | Prague, Bohemia | Prague (Czech Republic) | Prague, Czechia | NUTS Prague | Praha, Czech Republic | Praha | Capital city of the Czech Republic | UN/LOCODE:CZPRG | Capital of the Czech Republic | Europe/Prague | Praque | Prague tourism | Prague, Bohemia, Czech Republic | Greater Prague | NUTS Praha | Prahy | Historic Centre of Prague | Hlavní město Praha | Capital of Czech Republic | Prague, Czech Republic | CZPRG | prague czech republic | praha czech republic | un locode czprg | prague czechia | capital city of czech republic | prague czechoslovakia | prague bohemia | europe prague | prague bohemia czech republic","Prague, Czech Republic",1,,0.9091677713640977,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
